customer_id,name,loyalty_points,tier,join_date
04599,Customer 04599,927,Silver,06/25/2024
04600,Customer 04600,371,Bronze,08/26/2024
04601,Customer 04601,1312,Gold,05/01/2024
04602,Customer 04602,206,Bronze,08/18/2024
04603,Customer 04603,334,Bronze,10/05/2024
04604,Customer 04604,623,Silver,06/16/2024
04605,Customer 04605,1044,Gold,10/22/2024
04606,Customer 04606,1400,Gold,07/15/2024
04607,Customer 04607,166,Bronze,11/29/2024
04608,Customer 04608,1280,Gold,04/21/2024
04609,Customer 04609,1040,Gold,06/04/2024
04610,Customer 04610,1208,Gold,10/06/2024
04611,Customer 04611,564,Silver,01/14/2025
04612,Customer 04612,369,Bronze,10/31/2024
04613,Customer 04613,1199,Gold,01/14/2024
04614,Customer 04614,908,Silver,08/01/2024
04615,Customer 04615,913,Silver,01/10/2025
04616,Customer 04616,1248,Gold,03/12/2024
04617,Customer 04617,200,Bronze,03/03/2024
04618,Customer 04618,185,Bronze,02/28/2025
04619,Customer 04619,992,Silver,02/20/2025
04620,Customer 04620,413,Bronze,05/16/2024
04621,Customer 04621,585,Silver,10/17/2024
04622,Customer 04622,70,Bronze,06/09/2024
04623,Customer 04623,1204,Gold,06/30/2024
04624,Customer 04624,1098,Gold,05/30/2024
04625,Customer 04625,982,Silver,06/16/2024
04626,Customer 04626,363,Bronze,05/19/2024
04627,Customer 04627,891,Silver,12/28/2024
04628,Customer 04628,583,Silver,09/21/2024
04629,Customer 04629,885,Silver,10/14/2024
04630,Customer 04630,374,Bronze,06/11/2024
04631,Customer 04631,263,Bronze,08/05/2024
04632,Customer 04632,1295,Gold,04/01/2024
04633,Customer 04633,1201,Gold,08/30/2024
04634,Customer 04634,468,Bronze,05/18/2024
04635,Customer 04635,813,Silver,07/04/2024
04636,Customer 04636,1408,Gold,02/17/2025
04637,Customer 04637,1007,Gold,01/28/2025
04638,Customer 04638,40,Bronze,11/03/2024
04639,Customer 04639,1210,Gold,09/13/2024
04640,Customer 04640,1063,Gold,01/04/2024
04641,Customer 04641,769,Silver,07/06/2024
04642,Customer 04642,1190,Gold,11/03/2024
04643,Customer 04643,409,Bronze,05/02/2024
04644,Customer 04644,666,Silver,11/29/2024
04645,Customer 04645,344,Bronze,11/09/2024
04646,Customer 04646,545,Silver,04/05/2024
04647,Customer 04647,969,Silver,05/05/2024
04648,Customer 04648,243,Bronze,08/29/2024
04649,Customer 04649,978,Silver,08/05/2024
04650,Customer 04650,1221,Gold,02/27/2024
04651,Customer 04651,1143,Gold,07/13/2024
04652,Customer 04652,1443,Gold,12/04/2024
04653,Customer 04653,941,Silver,04/16/2024
04654,Customer 04654,677,Silver,06/10/2024
04655,Customer 04655,431,Bronze,09/05/2024
04656,Customer 04656,534,Silver,04/24/2024
04657,Customer 04657,803,Silver,04/10/2024
04658,Customer 04658,619,Silver,07/21/2024
04659,Customer 04659,1121,Gold,03/26/2024
04660,Customer 04660,1015,Gold,10/23/2024
04661,Customer 04661,1040,Gold,11/08/2024
04662,Customer 04662,565,Silver,11/24/2024
04663,Customer 04663,154,Bronze,12/28/2024
04664,Customer 04664,202,Bronze,08/02/2024
04665,Customer 04665,729,Silver,02/21/2025
04666,Customer 04666,203,Bronze,02/11/2025
04667,Customer 04667,498,Bronze,11/27/2024
04668,Customer 04668,1357,Gold,02/19/2024
04669,Customer 04669,1229,Gold,10/03/2024
04670,Customer 04670,384,Bronze,06/18/2024
04671,Customer 04671,558,Silver,03/21/2024
04672,Customer 04672,1244,Gold,10/26/2024
04673,Customer 04673,247,Bronze,02/23/2024
04674,Customer 04674,1181,Gold,01/03/2024
04675,Customer 04675,1246,Gold,02/27/2024
04676,Customer 04676,1456,Gold,10/28/2024
04677,Customer 04677,606,Silver,08/22/2024
04678,Customer 04678,1373,Gold,07/28/2024
04679,Customer 04679,64,Bronze,05/27/2024
04680,Customer 04680,249,Bronze,09/26/2024
04681,Customer 04681,1095,Gold,04/13/2024
04682,Customer 04682,1098,Gold,09/14/2024
04683,Customer 04683,232,Bronze,11/08/2024
04684,Customer 04684,70,Bronze,08/18/2024
04685,Customer 04685,477,Bronze,02/16/2025
04686,Customer 04686,968,Silver,02/15/2025
04687,Customer 04687,852,Silver,07/13/2024
04688,Customer 04688,278,Bronze,08/18/2024
04689,Customer 04689,1415,Gold,02/09/2025
04690,Customer 04690,472,Bronze,04/26/2024
04691,Customer 04691,569,Silver,09/12/2024
04692,Customer 04692,187,Bronze,11/30/2024
04693,Customer 04693,220,Bronze,11/29/2024
04694,Customer 04694,119,Bronze,02/16/2024
04695,Customer 04695,1324,Gold,04/28/2024
04696,Customer 04696,72,Bronze,03/19/2024
04697,Customer 04697,586,Silver,02/04/2025
04698,Customer 04698,286,Bronze,06/07/2024
04699,Customer 04699,1088,Gold,11/01/2024
04700,Customer 04700,612,Silver,10/05/2024
04701,Customer 04701,1072,Gold,09/06/2024
04702,Customer 04702,980,Silver,07/13/2024
04703,Customer 04703,239,Bronze,06/27/2024
04704,Customer 04704,1005,Gold,08/29/2024
04705,Customer 04705,982,Silver,03/06/2024
04706,Customer 04706,641,Silver,01/22/2024
04707,Customer 04707,639,Silver,09/04/2024
04708,Customer 04708,725,Silver,02/13/2025
04709,Customer 04709,645,Silver,11/06/2024
04710,Customer 04710,1162,Gold,10/22/2024
04711,Customer 04711,466,Bronze,12/16/2024
04712,Customer 04712,30,Bronze,04/17/2024
04713,Customer 04713,311,Bronze,01/11/2025
04714,Customer 04714,556,Silver,01/28/2025
04715,Customer 04715,1265,Gold,10/07/2024
04716,Customer 04716,1249,Gold,10/22/2024
04717,Customer 04717,332,Bronze,04/15/2024
04718,Customer 04718,284,Bronze,03/05/2024
04719,Customer 04719,280,Bronze,01/03/2025
04720,Customer 04720,966,Silver,11/05/2024
04721,Customer 04721,502,Silver,10/22/2024
04722,Customer 04722,1242,Gold,03/22/2024
04723,Customer 04723,1038,Gold,10/18/2024
04724,Customer 04724,543,Silver,10/27/2024
04725,Customer 04725,795,Silver,03/06/2024
04726,Customer 04726,544,Silver,05/03/2024
04727,Customer 04727,914,Silver,11/03/2024
04728,Customer 04728,304,Bronze,03/14/2024
04729,Customer 04729,1014,Gold,10/21/2024
04730,Customer 04730,1169,Gold,12/01/2024
04731,Customer 04731,738,Silver,12/28/2024
04732,Customer 04732,1003,Gold,11/09/2024
04733,Customer 04733,500,Silver,10/18/2024
04734,Customer 04734,1286,Gold,01/25/2025
04735,Customer 04735,909,Silver,06/02/2024
04736,Customer 04736,243,Bronze,10/02/2024
04737,Customer 04737,297,Bronze,03/31/2024
04738,Customer 04738,511,Silver,10/27/2024
04739,Customer 04739,306,Bronze,07/03/2024
04740,Customer 04740,845,Silver,01/25/2024
04741,Customer 04741,1362,Gold,03/09/2024
04742,Customer 04742,781,Silver,03/26/2024
04743,Customer 04743,707,Silver,02/05/2025
04744,Customer 04744,1307,Gold,01/11/2024
04745,Customer 04745,400,Bronze,03/30/2024
04746,Customer 04746,688,Silver,07/16/2024
04747,Customer 04747,747,Silver,09/11/2024
04748,Customer 04748,811,Silver,05/06/2024
04749,Customer 04749,44,Bronze,12/16/2024
04750,Customer 04750,660,Silver,09/30/2024
04751,Customer 04751,1358,Gold,05/03/2024
04752,Customer 04752,494,Bronze,01/03/2024
04753,Customer 04753,980,Silver,02/12/2025
04754,Customer 04754,1092,Gold,06/06/2024
04755,Customer 04755,716,Silver,08/03/2024
04756,Customer 04756,964,Silver,01/03/2025
04757,Customer 04757,939,Silver,01/02/2025
04758,Customer 04758,201,Bronze,11/10/2024
04759,Customer 04759,1156,Gold,02/01/2025
04760,Customer 04760,1043,Gold,05/04/2024
04761,Customer 04761,300,Bronze,01/29/2025
04762,Customer 04762,893,Silver,04/14/2024
04763,Customer 04763,1167,Gold,02/13/2025
04764,Customer 04764,224,Bronze,03/21/2024
04765,Customer 04765,78,Bronze,01/06/2025
04766,Customer 04766,603,Silver,11/24/2024
04767,Customer 04767,944,Silver,09/09/2024
04768,Customer 04768,236,Bronze,12/06/2024
04769,Customer 04769,1180,Gold,03/24/2024
04770,Customer 04770,1228,Gold,02/28/2024
04771,Customer 04771,283,Bronze,08/10/2024
04772,Customer 04772,1466,Gold,12/24/2024
04773,Customer 04773,423,Bronze,08/09/2024
04774,Customer 04774,1321,Gold,02/16/2025
04775,Customer 04775,1215,Gold,01/29/2024
04776,Customer 04776,114,Bronze,02/17/2025
04777,Customer 04777,1105,Gold,04/25/2024
04778,Customer 04778,230,Bronze,04/12/2024
04779,Customer 04779,710,Silver,01/07/2024
04780,Customer 04780,974,Silver,02/01/2024
04781,Customer 04781,267,Bronze,03/17/2024
04782,Customer 04782,1124,Gold,03/24/2024
04783,Customer 04783,898,Silver,04/08/2024
04784,Customer 04784,153,Bronze,01/29/2024
04785,Customer 04785,728,Silver,01/15/2024
04786,Customer 04786,106,Bronze,09/14/2024
04787,Customer 04787,778,Silver,11/08/2024
04788,Customer 04788,281,Bronze,04/23/2024
04789,Customer 04789,17,Bronze,11/03/2024
04790,Customer 04790,1144,Gold,02/05/2024
04791,Customer 04791,552,Silver,11/16/2024
04792,Customer 04792,890,Silver,01/27/2024
04793,Customer 04793,549,Silver,02/03/2025
04794,Customer 04794,221,Bronze,10/06/2024
04795,Customer 04795,1356,Gold,07/30/2024
04796,Customer 04796,544,Silver,07/17/2024
04797,Customer 04797,381,Bronze,11/21/2024
04798,Customer 04798,1429,Gold,08/14/2024
04799,Customer 04799,263,Bronze,08/13/2024
04800,Customer 04800,1262,Gold,01/27/2025
04801,Customer 04801,799,Silver,02/17/2024
04802,Customer 04802,1054,Gold,01/17/2024
04803,Customer 04803,684,Silver,06/21/2024
04804,Customer 04804,1074,Gold,07/16/2024
04805,Customer 04805,721,Silver,02/15/2025
04806,Customer 04806,108,Bronze,07/02/2024
04807,Customer 04807,1076,Gold,12/24/2024
04808,Customer 04808,181,Bronze,04/27/2024
04809,Customer 04809,608,Silver,10/13/2024
04810,Customer 04810,1465,Gold,08/08/2024
04811,Customer 04811,766,Silver,12/18/2024
04812,Customer 04812,1000,Gold,02/08/2025
04813,Customer 04813,640,Silver,12/09/2024
04814,Customer 04814,1255,Gold,10/27/2024
04815,Customer 04815,847,Silver,10/04/2024
04816,Customer 04816,12,Bronze,01/24/2024
04817,Customer 04817,510,Silver,05/05/2024
04818,Customer 04818,1469,Gold,04/03/2024
04819,Customer 04819,129,Bronze,07/25/2024
04820,Customer 04820,407,Bronze,11/30/2024
04821,Customer 04821,1119,Gold,02/02/2025
04822,Customer 04822,1198,Gold,08/11/2024
04823,Customer 04823,1331,Gold,04/08/2024
04824,Customer 04824,1419,Gold,01/25/2024
04825,Customer 04825,1267,Gold,11/30/2024
04826,Customer 04826,1068,Gold,03/20/2024
04827,Customer 04827,511,Silver,01/25/2025
04828,Customer 04828,1317,Gold,06/05/2024
04829,Customer 04829,943,Silver,10/11/2024
04830,Customer 04830,1440,Gold,11/02/2024
04831,Customer 04831,836,Silver,11/27/2024
04832,Customer 04832,1110,Gold,02/26/2024
04833,Customer 04833,928,Silver,01/13/2024
04834,Customer 04834,106,Bronze,11/18/2024
04835,Customer 04835,893,Silver,01/25/2024
04836,Customer 04836,852,Silver,11/25/2024
04837,Customer 04837,1152,Gold,01/15/2025
04838,Customer 04838,1495,Gold,05/21/2024
04839,Customer 04839,804,Silver,08/02/2024
04840,Customer 04840,617,Silver,12/21/2024
04841,Customer 04841,297,Bronze,05/11/2024
04842,Customer 04842,70,Bronze,10/10/2024
04843,Customer 04843,830,Silver,03/12/2024
04844,Customer 04844,1134,Gold,05/19/2024
04845,Customer 04845,1193,Gold,09/22/2024
04846,Customer 04846,600,Silver,10/24/2024
04847,Customer 04847,653,Silver,09/14/2024
04848,Customer 04848,775,Silver,07/02/2024
04849,Customer 04849,662,Silver,02/26/2024
04850,Customer 04850,1387,Gold,11/18/2024
04851,Customer 04851,619,Silver,12/02/2024
04852,Customer 04852,567,Silver,01/27/2025
04853,Customer 04853,677,Silver,05/15/2024
04854,Customer 04854,1044,Gold,09/26/2024
04855,Customer 04855,1087,Gold,02/10/2024
04856,Customer 04856,625,Silver,10/02/2024
04857,Customer 04857,643,Silver,02/02/2024
04858,Customer 04858,1145,Gold,04/30/2024
04859,Customer 04859,148,Bronze,12/04/2024
04860,Customer 04860,320,Bronze,03/25/2024
04861,Customer 04861,680,Silver,06/18/2024
04862,Customer 04862,1412,Gold,06/24/2024
04863,Customer 04863,743,Silver,10/17/2024
04864,Customer 04864,1266,Gold,02/09/2024
04865,Customer 04865,9,Bronze,02/20/2024
04866,Customer 04866,892,Silver,07/15/2024
04867,Customer 04867,472,Bronze,06/16/2024
04868,Customer 04868,1063,Gold,10/09/2024
04869,Customer 04869,64,Bronze,04/13/2024
04870,Customer 04870,892,Silver,01/25/2025
04871,Customer 04871,7,Bronze,05/08/2024
04872,Customer 04872,1072,Gold,02/08/2024
04873,Customer 04873,105,Bronze,03/09/2024
04874,Customer 04874,1392,Gold,09/11/2024
04875,Customer 04875,179,Bronze,09/09/2024
04876,Customer 04876,809,Silver,03/29/2024
04877,Customer 04877,351,Bronze,12/13/2024
04878,Customer 04878,1258,Gold,02/23/2024
04879,Customer 04879,980,Silver,10/23/2024
04880,Customer 04880,38,Bronze,04/21/2024
04881,Customer 04881,1443,Gold,07/30/2024
04882,Customer 04882,332,Bronze,11/29/2024
04883,Customer 04883,781,Silver,01/26/2025
04884,Customer 04884,775,Silver,01/06/2024
04885,Customer 04885,388,Bronze,01/28/2024
04886,Customer 04886,775,Silver,01/25/2025
04887,Customer 04887,1348,Gold,05/26/2024
04888,Customer 04888,916,Silver,01/15/2025
04889,Customer 04889,145,Bronze,07/14/2024
04890,Customer 04890,815,Silver,02/07/2024
04891,Customer 04891,1381,Gold,07/31/2024
04892,Customer 04892,76,Bronze,01/22/2024
04893,Customer 04893,1246,Gold,04/08/2024
04894,Customer 04894,681,Silver,09/06/2024
04895,Customer 04895,513,Silver,08/03/2024
04896,Customer 04896,1412,Gold,01/09/2024
04897,Customer 04897,6,Bronze,04/08/2024
04898,Customer 04898,291,Bronze,01/12/2025
04899,Customer 04899,800,Silver,01/21/2024
04900,Customer 04900,809,Silver,04/16/2024
04901,Customer 04901,1256,Gold,08/03/2024
04902,Customer 04902,477,Bronze,07/21/2024
04903,Customer 04903,1387,Gold,03/28/2024
04904,Customer 04904,255,Bronze,08/16/2024
04905,Customer 04905,1270,Gold,03/05/2024
04906,Customer 04906,96,Bronze,01/06/2025
04907,Customer 04907,1008,Gold,07/25/2024
04908,Customer 04908,440,Bronze,06/24/2024
04909,Customer 04909,524,Silver,06/01/2024
04910,Customer 04910,1248,Gold,03/26/2024
04911,Customer 04911,1212,Gold,03/13/2024
04912,Customer 04912,653,Silver,02/23/2024
04913,Customer 04913,1039,Gold,06/26/2024
04914,Customer 04914,1027,Gold,01/25/2025
04915,Customer 04915,522,Silver,03/30/2024
04916,Customer 04916,469,Bronze,04/01/2024
04917,Customer 04917,385,Bronze,05/15/2024
04918,Customer 04918,606,Silver,04/25/2024
04919,Customer 04919,628,Silver,09/25/2024
04920,Customer 04920,1476,Gold,11/06/2024
04921,Customer 04921,936,Silver,10/20/2024
04922,Customer 04922,595,Silver,11/27/2024
04923,Customer 04923,1392,Gold,01/21/2024
04924,Customer 04924,850,Silver,12/02/2024
04925,Customer 04925,818,Silver,11/10/2024
04926,Customer 04926,1360,Gold,09/19/2024
04927,Customer 04927,1491,Gold,03/22/2024
04928,Customer 04928,1477,Gold,09/14/2024
04929,Customer 04929,1261,Gold,12/05/2024
04930,Customer 04930,935,Silver,02/20/2025
04931,Customer 04931,1410,Gold,12/24/2024
04932,Customer 04932,1163,Gold,04/22/2024
04933,Customer 04933,587,Silver,06/27/2024
04934,Customer 04934,1262,Gold,11/22/2024
04935,Customer 04935,1308,Gold,05/03/2024
04936,Customer 04936,134,Bronze,09/03/2024
04937,Customer 04937,497,Bronze,02/27/2024
04938,Customer 04938,1430,Gold,04/09/2024
04939,Customer 04939,616,Silver,11/23/2024
04940,Customer 04940,1279,Gold,09/22/2024
04941,Customer 04941,1320,Gold,02/21/2024
04942,Customer 04942,1367,Gold,04/20/2024
04943,Customer 04943,586,Silver,01/05/2025
04944,Customer 04944,591,Silver,05/25/2024
04945,Customer 04945,726,Silver,12/27/2024
04946,Customer 04946,650,Silver,04/27/2024
04947,Customer 04947,1208,Gold,06/16/2024
04948,Customer 04948,278,Bronze,11/05/2024
04949,Customer 04949,796,Silver,02/12/2024
04950,Customer 04950,1181,Gold,12/06/2024
04951,Customer 04951,1441,Gold,08/12/2024
04952,Customer 04952,537,Silver,06/14/2024
04953,Customer 04953,629,Silver,10/28/2024
04954,Customer 04954,927,Silver,07/16/2024
04955,Customer 04955,57,Bronze,09/06/2024
04956,Customer 04956,1175,Gold,05/15/2024
04957,Customer 04957,320,Bronze,08/08/2024
04958,Customer 04958,627,Silver,10/02/2024
04959,Customer 04959,608,Silver,04/27/2024
04960,Customer 04960,1264,Gold,03/28/2024
04961,Customer 04961,288,Bronze,02/09/2024
04962,Customer 04962,1009,Gold,09/08/2024
04963,Customer 04963,461,Bronze,03/23/2024
04964,Customer 04964,1000,Gold,07/18/2024
04965,Customer 04965,317,Bronze,12/05/2024
04966,Customer 04966,993,Silver,12/04/2024
04967,Customer 04967,904,Silver,07/25/2024
04968,Customer 04968,1378,Gold,08/01/2024
04969,Customer 04969,1065,Gold,11/17/2024
04970,Customer 04970,700,Silver,11/12/2024
04971,Customer 04971,1418,Gold,05/17/2024
04972,Customer 04972,19,Bronze,04/26/2024
04973,Customer 04973,923,Silver,05/30/2024
04974,Customer 04974,1271,Gold,03/19/2024
04975,Customer 04975,625,Silver,07/30/2024
04976,Customer 04976,196,Bronze,06/17/2024
04977,Customer 04977,898,Silver,07/30/2024
04978,Customer 04978,1297,Gold,12/31/2024
04979,Customer 04979,1023,Gold,10/01/2024
04980,Customer 04980,1220,Gold,08/08/2024
04981,Customer 04981,799,Silver,04/04/2024
04982,Customer 04982,1272,Gold,03/12/2024
04983,Customer 04983,974,Silver,09/16/2024
04984,Customer 04984,1356,Gold,07/17/2024
04985,Customer 04985,1,Bronze,08/16/2024
04986,Customer 04986,113,Bronze,01/11/2025
04987,Customer 04987,796,Silver,12/15/2024
04988,Customer 04988,673,Silver,03/30/2024
04989,Customer 04989,632,Silver,05/02/2024
04990,Customer 04990,514,Silver,06/20/2024
04991,Customer 04991,1273,Gold,12/28/2024
04992,Customer 04992,485,Bronze,10/28/2024
04993,Customer 04993,332,Bronze,06/10/2024
04994,Customer 04994,1349,Gold,12/23/2024
04995,Customer 04995,105,Bronze,09/14/2024
04996,Customer 04996,1048,Gold,02/04/2025
04997,Customer 04997,203,Bronze,11/08/2024
04998,Customer 04998,548,Silver,08/18/2024
04999,Customer 04999,596,Silver,11/04/2024
05000,Customer 05000,649,Silver,07/23/2024
05001,Customer 05001,183,Bronze,09/27/2024
05002,Customer 05002,493,Bronze,01/19/2025
05003,Customer 05003,308,Bronze,08/01/2024
05004,Customer 05004,430,Bronze,02/06/2025
05005,Customer 05005,1402,Gold,10/23/2024
05006,Customer 05006,1171,Gold,02/07/2025
05007,Customer 05007,1244,Gold,08/17/2024
05008,Customer 05008,323,Bronze,02/29/2024
05009,Customer 05009,31,Bronze,02/28/2025
05010,Customer 05010,162,Bronze,01/03/2024
05011,Customer 05011,72,Bronze,10/31/2024
05012,Customer 05012,897,Silver,02/26/2024
05013,Customer 05013,854,Silver,01/16/2024
05014,Customer 05014,814,Silver,01/11/2025
05015,Customer 05015,141,Bronze,12/09/2024
05016,Customer 05016,1444,Gold,07/18/2024
05017,Customer 05017,133,Bronze,12/08/2024
05018,Customer 05018,1264,Gold,07/23/2024
05019,Customer 05019,1228,Gold,11/10/2024
05020,Customer 05020,1413,Gold,10/06/2024
05021,Customer 05021,551,Silver,01/24/2025
05022,Customer 05022,1088,Gold,02/27/2025
05023,Customer 05023,1006,Gold,08/03/2024
05024,Customer 05024,977,Silver,08/15/2024
05025,Customer 05025,594,Silver,12/17/2024
05026,Customer 05026,1107,Gold,02/20/2025
05027,Customer 05027,649,Silver,06/03/2024
05028,Customer 05028,706,Silver,06/02/2024
05029,Customer 05029,1096,Gold,01/24/2025
05030,Customer 05030,1047,Gold,08/02/2024
05031,Customer 05031,1315,Gold,10/16/2024
05032,Customer 05032,1071,Gold,02/23/2025
05033,Customer 05033,1385,Gold,09/05/2024
05034,Customer 05034,746,Silver,01/17/2025
05035,Customer 05035,713,Silver,01/14/2025
05036,Customer 05036,9,Bronze,04/22/2024
05037,Customer 05037,390,Bronze,01/07/2024
05038,Customer 05038,1201,Gold,07/19/2024
05039,Customer 05039,1205,Gold,02/21/2025
05040,Customer 05040,1025,Gold,02/18/2025
05041,Customer 05041,907,Silver,02/07/2025
05042,Customer 05042,790,Silver,03/18/2024
05043,Customer 05043,1098,Gold,12/15/2024
05044,Customer 05044,1293,Gold,03/01/2024
05045,Customer 05045,0,Bronze,10/18/2024
05046,Customer 05046,187,Bronze,07/06/2024
05047,Customer 05047,912,Silver,01/29/2024
05048,Customer 05048,339,Bronze,11/10/2024
05049,Customer 05049,1434,Gold,08/30/2024
05050,Customer 05050,832,Silver,08/29/2024
05051,Customer 05051,956,Silver,03/12/2024
05052,Customer 05052,569,Silver,02/01/2025
05053,Customer 05053,1303,Gold,11/18/2024
05054,Customer 05054,405,Bronze,04/07/2024
05055,Customer 05055,900,Silver,08/27/2024
05056,Customer 05056,176,Bronze,05/21/2024
05057,Customer 05057,1040,Gold,09/01/2024
05058,Customer 05058,775,Silver,03/15/2024
05059,Customer 05059,385,Bronze,03/16/2024
05060,Customer 05060,162,Bronze,02/11/2024
05061,Customer 05061,635,Silver,03/28/2024
05062,Customer 05062,535,Silver,07/31/2024
05063,Customer 05063,1435,Gold,02/10/2024
05064,Customer 05064,1250,Gold,10/27/2024
05065,Customer 05065,1040,Gold,02/07/2024
05066,Customer 05066,595,Silver,05/11/2024
05067,Customer 05067,1400,Gold,04/28/2024
05068,Customer 05068,10,Bronze,06/04/2024
05069,Customer 05069,743,Silver,04/27/2024
05070,Customer 05070,1361,Gold,11/01/2024
05071,Customer 05071,17,Bronze,12/23/2024
05072,Customer 05072,1064,Gold,09/17/2024
05073,Customer 05073,851,Silver,08/28/2024
05074,Customer 05074,749,Silver,03/27/2024
05075,Customer 05075,329,Bronze,10/24/2024
05076,Customer 05076,494,Bronze,05/27/2024
05077,Customer 05077,1171,Gold,05/10/2024
05078,Customer 05078,164,Bronze,12/21/2024
05079,Customer 05079,570,Silver,02/03/2025
05080,Customer 05080,1242,Gold,06/22/2024
05081,Customer 05081,931,Silver,02/06/2024
05082,Customer 05082,1324,Gold,01/12/2024
05083,Customer 05083,1275,Gold,05/31/2024
05084,Customer 05084,637,Silver,03/14/2024
05085,Customer 05085,413,Bronze,08/04/2024
05086,Customer 05086,1490,Gold,08/22/2024
05087,Customer 05087,1265,Gold,02/25/2025
05088,Customer 05088,1158,Gold,12/13/2024
05089,Customer 05089,535,Silver,10/29/2024
05090,Customer 05090,1008,Gold,07/24/2024
05091,Customer 05091,998,Silver,06/23/2024
05092,Customer 05092,744,Silver,11/18/2024
05093,Customer 05093,408,Bronze,09/05/2024
05094,Customer 05094,379,Bronze,08/25/2024
05095,Customer 05095,515,Silver,08/27/2024
05096,Customer 05096,650,Silver,04/19/2024
05097,Customer 05097,92,Bronze,04/07/2024
05098,Customer 05098,229,Bronze,05/20/2024
05099,Customer 05099,1470,Gold,12/10/2024
05100,Customer 05100,1380,Gold,07/09/2024
05101,Customer 05101,515,Silver,04/27/2024
05102,Customer 05102,488,Bronze,02/08/2024
05103,Customer 05103,1158,Gold,01/12/2025
05104,Customer 05104,500,Silver,03/07/2024
05105,Customer 05105,193,Bronze,03/10/2024
05106,Customer 05106,545,Silver,01/24/2025
05107,Customer 05107,1030,Gold,02/26/2025
05108,Customer 05108,212,Bronze,02/17/2025
05109,Customer 05109,384,Bronze,08/11/2024
05110,Customer 05110,487,Bronze,12/10/2024
05111,Customer 05111,412,Bronze,02/26/2024
05112,Customer 05112,760,Silver,10/27/2024
05113,Customer 05113,865,Silver,01/06/2025
05114,Customer 05114,484,Bronze,07/27/2024
05115,Customer 05115,1059,Gold,01/03/2024
05116,Customer 05116,1225,Gold,02/23/2024
05117,Customer 05117,154,Bronze,02/27/2025
05118,Customer 05118,886,Silver,12/23/2024
05119,Customer 05119,66,Bronze,08/08/2024
05120,Customer 05120,747,Silver,12/06/2024
05121,Customer 05121,975,Silver,02/05/2024
05122,Customer 05122,276,Bronze,10/07/2024
05123,Customer 05123,215,Bronze,02/11/2024
05124,Customer 05124,283,Bronze,01/04/2024
05125,Customer 05125,172,Bronze,02/07/2024
05126,Customer 05126,847,Silver,06/17/2024
05127,Customer 05127,956,Silver,09/20/2024
05128,Customer 05128,1230,Gold,01/12/2024
05129,Customer 05129,567,Silver,03/16/2024
05130,Customer 05130,164,Bronze,05/10/2024
05131,Customer 05131,1068,Gold,12/27/2024
05132,Customer 05132,4,Bronze,05/16/2024
05133,Customer 05133,1163,Gold,01/06/2024
05134,Customer 05134,963,Silver,02/05/2025
05135,Customer 05135,1326,Gold,03/08/2024
05136,Customer 05136,1104,Gold,08/08/2024
05137,Customer 05137,951,Silver,01/11/2024
05138,Customer 05138,1155,Gold,10/11/2024
05139,Customer 05139,541,Silver,12/25/2024
05140,Customer 05140,0,Bronze,04/30/2024
05141,Customer 05141,1212,Gold,11/21/2024
05142,Customer 05142,1388,Gold,05/09/2024
05143,Customer 05143,1035,Gold,06/06/2024
05144,Customer 05144,121,Bronze,03/23/2024
05145,Customer 05145,491,Bronze,01/08/2025
05146,Customer 05146,1204,Gold,11/25/2024
05147,Customer 05147,417,Bronze,09/22/2024
05148,Customer 05148,1143,Gold,11/07/2024
05149,Customer 05149,1484,Gold,05/26/2024
05150,Customer 05150,542,Silver,02/21/2024
05151,Customer 05151,104,Bronze,05/29/2024
05152,Customer 05152,1003,Gold,02/04/2024
05153,Customer 05153,477,Bronze,12/02/2024
05154,Customer 05154,813,Silver,01/31/2024
05155,Customer 05155,1036,Gold,03/27/2024
05156,Customer 05156,502,Silver,03/18/2024
05157,Customer 05157,429,Bronze,04/10/2024
05158,Customer 05158,362,Bronze,05/15/2024
05159,Customer 05159,1356,Gold,12/19/2024
05160,Customer 05160,1104,Gold,04/11/2024
05161,Customer 05161,1481,Gold,11/11/2024
05162,Customer 05162,725,Silver,07/05/2024
05163,Customer 05163,1271,Gold,09/12/2024
05164,Customer 05164,1040,Gold,01/13/2024
05165,Customer 05165,711,Silver,02/24/2024
05166,Customer 05166,1241,Gold,03/22/2024
05167,Customer 05167,219,Bronze,10/04/2024
05168,Customer 05168,762,Silver,09/08/2024
05169,Customer 05169,498,Bronze,05/01/2024
05170,Customer 05170,119,Bronze,10/15/2024
05171,Customer 05171,316,Bronze,09/20/2024
05172,Customer 05172,1462,Gold,02/19/2025
05173,Customer 05173,676,Silver,12/12/2024
05174,Customer 05174,732,Silver,12/31/2024
05175,Customer 05175,983,Silver,08/22/2024
05176,Customer 05176,625,Silver,03/15/2024
05177,Customer 05177,776,Silver,12/09/2024
05178,Customer 05178,105,Bronze,03/20/2024
05179,Customer 05179,335,Bronze,05/05/2024
05180,Customer 05180,49,Bronze,02/01/2025
05181,Customer 05181,262,Bronze,06/12/2024
05182,Customer 05182,1327,Gold,08/30/2024
05183,Customer 05183,117,Bronze,06/20/2024
05184,Customer 05184,722,Silver,01/11/2025
05185,Customer 05185,196,Bronze,01/01/2025
05186,Customer 05186,353,Bronze,02/11/2025
05187,Customer 05187,402,Bronze,01/23/2024
05188,Customer 05188,409,Bronze,02/17/2024
05189,Customer 05189,1315,Gold,03/27/2024
